protocol_version,sample_id,scene_id,training_role,mechanism,split,generalization_group,source_id,source_object,source_seen,receiver_id,receiver,receiver_seen,prompt_variant,prompt,target_concept,expected_footprint,expected_counterfactual_state,seed,num_frames,fps,reference_start_inclusive,reference_end_exclusive,generated_video,desired_target_video,training_objective,residual_mask_enabled,residual_mask_factual_video,residual_mask_target_video
v1,train_water_impact_water_droplet_glass_tank_contact_only,train_water_impact_water_droplet_glass_tank_contact_only,erase,water_impact,train,,water_droplet,one large clear water droplet,yes,glass_tank,a clear rectangular glass tank filled with water,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a clear rectangular glass tank filled with water; its water surface is flat and completely still. The source object is not visible, and nothing changes. After the quiet opening, one large clear water droplet falls vertically from above, enters the center of the water, and makes contact. The event continues naturally after contact. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_010/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_water_droplet_glass_tank_contact_only/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_010/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_water_droplet_glass_tank_contact_only/counterfactual_static.mp4
v1,train_water_impact_water_droplet_glass_tank_natural_implicit,train_water_impact_water_droplet_glass_tank_natural_implicit,erase,water_impact,train,,water_droplet,one large clear water droplet,yes,glass_tank,a clear rectangular glass tank filled with water,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a clear rectangular glass tank filled with water; its water surface is flat and completely still. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one large clear water droplet falls vertically from above, enters the center of the water, and makes contact. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_011/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_water_droplet_glass_tank_natural_implicit/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_011/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_water_droplet_glass_tank_natural_implicit/counterfactual_static.mp4
v1,train_water_impact_ice_cube_shallow_pond_explicit_full,train_water_impact_ice_cube_shallow_pond_explicit_full,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,shallow_pond,a calm shallow pond,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a calm shallow pond; its water surface is flat and completely still. The source object is not visible, and nothing changes. Then one small clear ice cube falls vertically from above, enters the center of the water, and makes contact. Only after contact, the event produces a brief splash and expanding circular ripples. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_012/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_shallow_pond_explicit_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_012/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_shallow_pond_explicit_full/counterfactual_static.mp4
v1,train_water_impact_ice_cube_shallow_pond_concise_full,train_water_impact_ice_cube_shallow_pond_concise_full,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,shallow_pond,a calm shallow pond,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a calm shallow pond; its water surface is flat and completely still. The source object is not visible, and nothing changes. After the quiet opening, one small clear ice cube falls vertically from above, enters the center of the water, and makes contact; this produces a brief splash and expanding circular ripples. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_013/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_shallow_pond_concise_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_013/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_shallow_pond_concise_full/counterfactual_static.mp4
v1,train_water_impact_ice_cube_shallow_pond_contact_only,train_water_impact_ice_cube_shallow_pond_contact_only,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,shallow_pond,a calm shallow pond,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a calm shallow pond; its water surface is flat and completely still. The source object is not visible, and nothing changes. After the quiet opening, one small clear ice cube falls vertically from above, enters the center of the water, and makes contact. The event continues naturally after contact. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_014/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_shallow_pond_contact_only/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_014/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_shallow_pond_contact_only/counterfactual_static.mp4
v1,train_water_impact_ice_cube_shallow_pond_natural_implicit,train_water_impact_ice_cube_shallow_pond_natural_implicit,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,shallow_pond,a calm shallow pond,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a calm shallow pond; its water surface is flat and completely still. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small clear ice cube falls vertically from above, enters the center of the water, and makes contact. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_015/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_shallow_pond_natural_implicit/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_015/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_shallow_pond_natural_implicit/counterfactual_static.mp4
v1,train_water_impact_ice_cube_white_basin_explicit_full,train_water_impact_ice_cube_white_basin_explicit_full,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,white_basin,a wide white ceramic basin filled with water,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a wide white ceramic basin filled with water; its water surface is flat and completely still. The source object is not visible, and nothing changes. Then one small clear ice cube falls vertically from above, enters the center of the water, and makes contact. Only after contact, the event produces a brief splash and expanding circular ripples. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_016/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_white_basin_explicit_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_016/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_white_basin_explicit_full/counterfactual_static.mp4
v1,train_water_impact_ice_cube_white_basin_concise_full,train_water_impact_ice_cube_white_basin_concise_full,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,white_basin,a wide white ceramic basin filled with water,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a wide white ceramic basin filled with water; its water surface is flat and completely still. The source object is not visible, and nothing changes. After the quiet opening, one small clear ice cube falls vertically from above, enters the center of the water, and makes contact; this produces a brief splash and expanding circular ripples. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_017/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_white_basin_concise_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_017/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_white_basin_concise_full/counterfactual_static.mp4
v1,train_water_impact_ice_cube_white_basin_contact_only,train_water_impact_ice_cube_white_basin_contact_only,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,white_basin,a wide white ceramic basin filled with water,yes,contact_only,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a wide white ceramic basin filled with water; its water surface is flat and completely still. The source object is not visible, and nothing changes. After the quiet opening, one small clear ice cube falls vertically from above, enters the center of the water, and makes contact. The event continues naturally after contact. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_018/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_white_basin_contact_only/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_018/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_white_basin_contact_only/counterfactual_static.mp4
v1,train_water_impact_ice_cube_white_basin_natural_implicit,train_water_impact_ice_cube_white_basin_natural_implicit,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,white_basin,a wide white ceramic basin filled with water,yes,natural_implicit,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a wide white ceramic basin filled with water; its water surface is flat and completely still. The source object is not visible, and nothing changes. The continuous shot then shows an ordinary physical event in which one small clear ice cube falls vertically from above, enters the center of the water, and makes contact. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_019/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_white_basin_natural_implicit/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_019/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_white_basin_natural_implicit/counterfactual_static.mp4
v1,train_water_impact_ice_cube_glass_tank_explicit_full,train_water_impact_ice_cube_glass_tank_explicit_full,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,glass_tank,a clear rectangular glass tank filled with water,yes,explicit_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a clear rectangular glass tank filled with water; its water surface is flat and completely still. The source object is not visible, and nothing changes. Then one small clear ice cube falls vertically from above, enters the center of the water, and makes contact. Only after contact, the event produces a brief splash and expanding circular ripples. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_020/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_glass_tank_explicit_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_020/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_glass_tank_explicit_full/counterfactual_static.mp4
v1,train_water_impact_ice_cube_glass_tank_concise_full,train_water_impact_ice_cube_glass_tank_concise_full,erase,water_impact,train,,ice_cube,one small clear ice cube,yes,glass_tank,a clear rectangular glass tank filled with water,yes,concise_full,"A simple realistic fixed-camera video in one continuous shot. During the first two seconds, the scene contains a clear rectangular glass tank filled with water; its water surface is flat and completely still. The source object is not visible, and nothing changes. After the quiet opening, one small clear ice cube falls vertically from above, enters the center of the water, and makes contact; this produces a brief splash and expanding circular ripples. The camera, lighting, water container, and background remain fixed throughout.",Water impact,a brief splash and expanding circular ripples,"the water remains flat and still, with no incoming object, splash, cavity, or ripple",12000,49,8,0,16,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_021/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_glass_tank_concise_full/counterfactual_static.mp4,counterfactual_noise_prediction,yes,outputs/protocol_v1/wan_train_erase/clean_shards/prompt_021/videos/000_a-simple-realistic-fixed-camera-video-in-one-continuous-shot-during-the_seed12000.mp4,outputs/protocol_v1/wan_train_erase_aligned/train_water_impact_ice_cube_glass_tank_concise_full/counterfactual_static.mp4
