scene_id,train_group_id,receiver_id,receiver,condition,prompt,generated_video,desired_target_video,training_role,training_objective,residual_mask_enabled,residual_mask_factual_video,residual_mask_target_video,reference_end_exclusive,source_split,source_index
collision_010,collisionx007,block_stack,five small balsa-wood blocks in a tight row,explicit_causal,"A realistic fixed-camera tabletop video in one continuous shot. For the first two seconds, five small balsa-wood blocks in a tight row remains completely still and the ball is not visible. Then exactly one small red rubber ball rolls along the tabletop from the left, stays on the table, and visibly contacts the nearest object. Only after that contact, the contacted object and nearby objects tip over, slide, or move in a short physical collision chain. Before contact no object moves. There is only one ball and no hands, people, tools, extra balls, bouncing, or flying objects. The camera, table, lighting, and background remain fixed throughout.",outputs/collision_expansion72_wan/shard_1/videos/003_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10007.mp4,outputs/collision_train31_aligned_pairs/collisionx007_seed10007/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_expansion72_wan/shard_1/videos/003_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10007.mp4,outputs/collision_train31_aligned_pairs/collisionx007_seed10007/counterfactual_static.mp4,24,expansion72,10
collision_011,collisionx012,block_stack,three red wooden cubes in a short tower,explicit_causal,"A realistic fixed-camera tabletop video in one continuous shot. For the first two seconds, three red wooden cubes in a short tower remains completely still and the ball is not visible. Then exactly one small red rubber ball rolls along the tabletop from the left, stays on the table, and visibly contacts the nearest object. Only after that contact, the contacted object and nearby objects tip over, slide, or move in a short physical collision chain. Before contact no object moves. There is only one ball and no hands, people, tools, extra balls, bouncing, or flying objects. The camera, table, lighting, and background remain fixed throughout.",outputs/collision_expansion72_wan/shard_0/videos/006_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10012.mp4,outputs/collision_train31_aligned_pairs/collisionx012_seed10012/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_expansion72_wan/shard_0/videos/006_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10012.mp4,outputs/collision_train31_aligned_pairs/collisionx012_seed10012/counterfactual_static.mp4,28,expansion72,11
collision_012,collisionx027,container_row,five empty red aluminum cans in a straight row,explicit_causal,"A realistic fixed-camera tabletop video in one continuous shot. For the first two seconds, five empty red aluminum cans in a straight row remains completely still and the ball is not visible. Then exactly one small red rubber ball rolls along the tabletop from the left, stays on the table, and visibly contacts the nearest object. Only after that contact, the contacted object and nearby objects tip over, slide, or move in a short physical collision chain. Before contact no object moves. There is only one ball and no hands, people, tools, extra balls, bouncing, or flying objects. The camera, table, lighting, and background remain fixed throughout.",outputs/collision_expansion72_wan/shard_1/videos/013_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10027.mp4,outputs/collision_train31_aligned_pairs/collisionx027_seed10027/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_expansion72_wan/shard_1/videos/013_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10027.mp4,outputs/collision_train31_aligned_pairs/collisionx027_seed10027/counterfactual_static.mp4,8,expansion72,12
collision_013,collisionx033,container_row,five short paper cups in a straight line,explicit_causal,"A realistic fixed-camera tabletop video in one continuous shot. For the first two seconds, five short paper cups in a straight line remains completely still and the ball is not visible. Then exactly one small red rubber ball rolls along the tabletop from the left, stays on the table, and visibly contacts the nearest object. Only after that contact, the contacted object and nearby objects tip over, slide, or move in a short physical collision chain. Before contact no object moves. There is only one ball and no hands, people, tools, extra balls, bouncing, or flying objects. The camera, table, lighting, and background remain fixed throughout.",outputs/collision_expansion72_wan/shard_1/videos/016_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10033.mp4,outputs/collision_train31_aligned_pairs/collisionx033_seed10033/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_expansion72_wan/shard_1/videos/016_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10033.mp4,outputs/collision_train31_aligned_pairs/collisionx033_seed10033/counterfactual_static.mp4,16,expansion72,13
collision_014,collisionx035,container_row,three small empty metal tins in a row,explicit_causal,"A realistic fixed-camera tabletop video in one continuous shot. For the first two seconds, three small empty metal tins in a row remains completely still and the ball is not visible. Then exactly one small red rubber ball rolls along the tabletop from the left, stays on the table, and visibly contacts the nearest object. Only after that contact, the contacted object and nearby objects tip over, slide, or move in a short physical collision chain. Before contact no object moves. There is only one ball and no hands, people, tools, extra balls, bouncing, or flying objects. The camera, table, lighting, and background remain fixed throughout.",outputs/collision_expansion72_wan/shard_1/videos/017_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10035.mp4,outputs/collision_train31_aligned_pairs/collisionx035_seed10035/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_expansion72_wan/shard_1/videos/017_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10035.mp4,outputs/collision_train31_aligned_pairs/collisionx035_seed10035/counterfactual_static.mp4,24,expansion72,14
collision_015,collisionx063,upright_pieces,five tan wooden pegs standing in a line,explicit_causal,"A realistic fixed-camera tabletop video in one continuous shot. For the first two seconds, five tan wooden pegs standing in a line remains completely still and the ball is not visible. Then exactly one small red rubber ball rolls along the tabletop from the left, stays on the table, and visibly contacts the nearest object. Only after that contact, the contacted object and nearby objects tip over, slide, or move in a short physical collision chain. Before contact no object moves. There is only one ball and no hands, people, tools, extra balls, bouncing, or flying objects. The camera, table, lighting, and background remain fixed throughout.",outputs/collision_expansion72_wan/shard_1/videos/031_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10063.mp4,outputs/collision_train31_aligned_pairs/collisionx063_seed10063/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_expansion72_wan/shard_1/videos/031_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10063.mp4,outputs/collision_train31_aligned_pairs/collisionx063_seed10063/counterfactual_static.mp4,24,expansion72,15
collision_016,collisionx066,upright_pieces,five yellow toy pawns standing close together,explicit_causal,"A realistic fixed-camera tabletop video in one continuous shot. For the first two seconds, five yellow toy pawns standing close together remains completely still and the ball is not visible. Then exactly one small red rubber ball rolls along the tabletop from the left, stays on the table, and visibly contacts the nearest object. Only after that contact, the contacted object and nearby objects tip over, slide, or move in a short physical collision chain. Before contact no object moves. There is only one ball and no hands, people, tools, extra balls, bouncing, or flying objects. The camera, table, lighting, and background remain fixed throughout.",outputs/collision_expansion72_wan/shard_0/videos/033_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10066.mp4,outputs/collision_train31_aligned_pairs/collisionx066_seed10066/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_expansion72_wan/shard_0/videos/033_a-realistic-fixed-camera-tabletop-video-in-one-continuous-shot-for-the-f_seed10066.mp4,outputs/collision_train31_aligned_pairs/collisionx066_seed10066/counterfactual_static.mp4,12,expansion72,16
collision_017,collisionf008,wood_block,three green foam blocks,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three green foam blocks stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_0/videos/004_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11008.mp4,outputs/collision_train31_aligned_pairs/collisionf008_seed11008/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_0/videos/004_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11008.mp4,outputs/collision_train31_aligned_pairs/collisionf008_seed11008/counterfactual_static.mp4,8,feasible72,17
collision_018,collisionf009,wood_block,three beige cork blocks,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three beige cork blocks stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_1/videos/004_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11009.mp4,outputs/collision_train31_aligned_pairs/collisionf009_seed11009/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_1/videos/004_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11009.mp4,outputs/collision_train31_aligned_pairs/collisionf009_seed11009/counterfactual_static.mp4,20,feasible72,18
collision_019,collisionf014,paper_cup,three yellow paper cups,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three yellow paper cups stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_0/videos/007_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11014.mp4,outputs/collision_train31_aligned_pairs/collisionf014_seed11014/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_0/videos/007_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11014.mp4,outputs/collision_train31_aligned_pairs/collisionf014_seed11014/counterfactual_static.mp4,24,feasible72,19
collision_020,collisionf017,paper_cup,three small white cups,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three small white cups stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_1/videos/008_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11017.mp4,outputs/collision_train31_aligned_pairs/collisionf017_seed11017/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_1/videos/008_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11017.mp4,outputs/collision_train31_aligned_pairs/collisionf017_seed11017/counterfactual_static.mp4,36,feasible72,20
collision_021,collisionf027,short_tin,three short gold metal tins,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three short gold metal tins stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_1/videos/013_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11027.mp4,outputs/collision_train31_aligned_pairs/collisionf027_seed11027/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_1/videos/013_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11027.mp4,outputs/collision_train31_aligned_pairs/collisionf027_seed11027/counterfactual_static.mp4,20,feasible72,21
collision_022,collisionf029,short_tin,three short gray tins,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three short gray tins stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_1/videos/014_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11029.mp4,outputs/collision_train31_aligned_pairs/collisionf029_seed11029/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_1/videos/014_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11029.mp4,outputs/collision_train31_aligned_pairs/collisionf029_seed11029/counterfactual_static.mp4,8,feasible72,22
collision_023,collisionf046,wood_peg,three short white toy pins,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three short white toy pins stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_0/videos/023_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11046.mp4,outputs/collision_train31_aligned_pairs/collisionf046_seed11046/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_0/videos/023_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11046.mp4,outputs/collision_train31_aligned_pairs/collisionf046_seed11046/counterfactual_static.mp4,40,feasible72,23
collision_024,collisionf048,toy_pawn,three yellow toy pawns,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three yellow toy pawns stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_0/videos/024_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11048.mp4,outputs/collision_train31_aligned_pairs/collisionf048_seed11048/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_0/videos/024_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11048.mp4,outputs/collision_train31_aligned_pairs/collisionf048_seed11048/counterfactual_static.mp4,16,feasible72,24
collision_025,collisionf049,toy_pawn,three blue toy pawns,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three blue toy pawns stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_1/videos/024_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11049.mp4,outputs/collision_train31_aligned_pairs/collisionf049_seed11049/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_1/videos/024_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11049.mp4,outputs/collision_train31_aligned_pairs/collisionf049_seed11049/counterfactual_static.mp4,28,feasible72,25
collision_026,collisionf053,toy_pawn,three gray toy pawns,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three gray toy pawns stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_1/videos/026_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11053.mp4,outputs/collision_train31_aligned_pairs/collisionf053_seed11053/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_1/videos/026_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11053.mp4,outputs/collision_train31_aligned_pairs/collisionf053_seed11053/counterfactual_static.mp4,24,feasible72,26
collision_027,collisionf054,toy_pawn,three small yellow game pieces,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three small yellow game pieces stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_0/videos/027_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11054.mp4,outputs/collision_train31_aligned_pairs/collisionf054_seed11054/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_0/videos/027_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11054.mp4,outputs/collision_train31_aligned_pairs/collisionf054_seed11054/counterfactual_static.mp4,24,feasible72,27
collision_028,collisionf057,toy_pawn,three small green game pieces,explicit_causal,"A simple realistic side-view tabletop video, fixed camera, one continuous shot. Exactly three small green game pieces stand upright in one loose row with wide gaps. At first the three objects are completely still and no ball is visible. After two seconds, one small red rubber ball rolls slowly on the tabletop from left to right. The ball stays on the tabletop, strikes the leftmost object once, and that object falls onto its side. The other two objects remain still. Only one red ball exists in the entire video. No bouncing, flying, extra balls, hands, people, tools, cuts, or camera movement.",outputs/collision_feasible72_wan/shard_1/videos/028_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11057.mp4,outputs/collision_train31_aligned_pairs/collisionf057_seed11057/counterfactual_static.mp4,erase,counterfactual_noise_prediction,yes,outputs/collision_feasible72_wan/shard_1/videos/028_a-simple-realistic-side-view-tabletop-video-fixed-camera-one-continuous_seed11057.mp4,outputs/collision_train31_aligned_pairs/collisionf057_seed11057/counterfactual_static.mp4,32,feasible72,28
