review_id,pair_id,item_index,seed_index,seed,variant,expected_target_visible,expected_footprint_visible,prompt,video_path
c01_003_s02_63c0a16d5f,v2_particle_dispersion_makeup_brush_a_pink_powder_cloud_blooms_upward_bright_244,3,2,52005,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No makeup brush is present and no visible cause appears in the frame. A pink powder cloud is clearly visible on the compact of pink powder. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/003_v2-particle-dispersion-makeup-brush-a-pink-powder-cloud-blooms-upward-br_seed02_footprint_only_seed52005.mp4
c01_003_s02_9d3784d0c0,v2_particle_dispersion_makeup_brush_a_pink_powder_cloud_blooms_upward_bright_244,3,2,52005,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No makeup brush is present. No visible cause is present. The compact of pink powder stays clean and unchanged. There is no pink powder cloud.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/003_v2-particle-dispersion-makeup-brush-a-pink-powder-cloud-blooms-upward-br_seed02_remove_target_seed52005.mp4
c01_004_s00_51fb313f3e,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,0,52004,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No garden rake is present and no visible cause appears in the frame. Parallel grooves in the soil is clearly visible on the smooth soil bed. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed00_footprint_only_seed52004.mp4
c01_004_s00_aafd417eb6,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,0,52004,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The garden rake is clearly visible, but it is separated from the smooth soil bed and does not touch, strike, mark, press, disturb, or change it. There is no parallel grooves in the soil.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed00_target_only_seed52004.mp4
c01_004_s00_bccfc24d6e,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,0,52004,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No garden rake is present. No visible cause is present. The smooth soil bed stays clean and unchanged. There is no parallel grooves in the soil.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed00_remove_target_seed52004.mp4
c01_004_s00_e474decebb,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,0,52004,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The garden rake is clearly visible and contacts the smooth soil bed. After contact, parallel grooves in the soil is clearly visible.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed00_original_seed52004.mp4
c01_004_s01_1ed264f4ab,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,1,52005,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No garden rake is present. No visible cause is present. The smooth soil bed stays clean and unchanged. There is no parallel grooves in the soil.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed01_remove_target_seed52005.mp4
c01_004_s01_21e3f29c89,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,1,52005,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No garden rake is present and no visible cause appears in the frame. Parallel grooves in the soil is clearly visible on the smooth soil bed. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed01_footprint_only_seed52005.mp4
c01_004_s01_608fbdee46,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,1,52005,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The garden rake is clearly visible and contacts the smooth soil bed. After contact, parallel grooves in the soil is clearly visible.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed01_original_seed52005.mp4
c01_004_s01_ffd47dbd3e,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,1,52005,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The garden rake is clearly visible, but it is separated from the smooth soil bed and does not touch, strike, mark, press, disturb, or change it. There is no parallel grooves in the soil.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed01_target_only_seed52005.mp4
c01_004_s02_28d6ddf625,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,2,52006,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The garden rake is clearly visible, but it is separated from the smooth soil bed and does not touch, strike, mark, press, disturb, or change it. There is no parallel grooves in the soil.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed02_target_only_seed52006.mp4
c01_004_s02_3c0d16d72a,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,2,52006,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No garden rake is present and no visible cause appears in the frame. Parallel grooves in the soil is clearly visible on the smooth soil bed. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed02_footprint_only_seed52006.mp4
c01_004_s02_7106f4ce8f,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,2,52006,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The garden rake is clearly visible and contacts the smooth soil bed. After contact, parallel grooves in the soil is clearly visible.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed02_original_seed52006.mp4
c01_004_s02_f25885a94f,v2_surface_trace_garden_rake_parallel_grooves_remain_in_the_soil_side_123,4,2,52006,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No garden rake is present. No visible cause is present. The smooth soil bed stays clean and unchanged. There is no parallel grooves in the soil.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/004_v2-surface-trace-garden-rake-parallel-grooves-remain-in-the-soil-side-12_seed02_remove_target_seed52006.mp4
c01_008_s00_2202a7203f,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,0,52008,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hand is clearly visible, but it is separated from the pillow surface and does not touch, strike, mark, press, disturb, or change it. There is no deep dent in the pillow.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed00_target_only_seed52008.mp4
c01_008_s00_40d80092f8,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,0,52008,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hand is present and no visible cause appears in the frame. A deep dent in the pillow is clearly visible on the pillow surface. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed00_footprint_only_seed52008.mp4
c01_008_s00_7739a67d58,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,0,52008,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hand is present. No visible cause is present. The pillow surface stays clean and unchanged. There is no deep dent in the pillow.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed00_remove_target_seed52008.mp4
c01_008_s00_a4d6ef3f6a,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,0,52008,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hand is clearly visible and contacts the pillow surface. After contact, a deep dent in the pillow is clearly visible.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed00_original_seed52008.mp4
c01_008_s01_6179cb22e9,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,1,52009,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hand is present. No visible cause is present. The pillow surface stays clean and unchanged. There is no deep dent in the pillow.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed01_remove_target_seed52009.mp4
c01_008_s01_63e0af53f5,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,1,52009,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hand is clearly visible, but it is separated from the pillow surface and does not touch, strike, mark, press, disturb, or change it. There is no deep dent in the pillow.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed01_target_only_seed52009.mp4
c01_008_s01_69bf386730,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,1,52009,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hand is present and no visible cause appears in the frame. A deep dent in the pillow is clearly visible on the pillow surface. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed01_footprint_only_seed52009.mp4
c01_008_s01_6bcb76dd55,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,1,52009,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hand is clearly visible and contacts the pillow surface. After contact, a deep dent in the pillow is clearly visible.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed01_original_seed52009.mp4
c01_008_s02_1325c6a969,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,2,52010,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hand is present. No visible cause is present. The pillow surface stays clean and unchanged. There is no deep dent in the pillow.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed02_remove_target_seed52010.mp4
c01_008_s02_2510db398c,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,2,52010,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hand is clearly visible and contacts the pillow surface. After contact, a deep dent in the pillow is clearly visible.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed02_original_seed52010.mp4
c01_008_s02_5e4814c914,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,2,52010,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The hand is clearly visible, but it is separated from the pillow surface and does not touch, strike, mark, press, disturb, or change it. There is no deep dent in the pillow.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed02_target_only_seed52010.mp4
c01_008_s02_9c620d9843,v2_elastic_deformation_hand_a_deep_pillow_dent_forms_and_remains_slow_176,8,2,52010,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No hand is present and no visible cause appears in the frame. A deep dent in the pillow is clearly visible on the pillow surface. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/008_v2-elastic-deformation-hand-a-deep-pillow-dent-forms-and-remains-slow-17_seed02_footprint_only_seed52010.mp4
c01_010_s00_28fab4a48c,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,0,52010,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No marker pen is present. No visible cause is present. The whiteboard surface stays clean and unchanged. There is no black line on the whiteboard.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed00_remove_target_seed52010.mp4
c01_010_s00_5aa7479c19,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,0,52010,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No marker pen is present and no visible cause appears in the frame. A black line on the whiteboard is clearly visible on the whiteboard surface. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed00_footprint_only_seed52010.mp4
c01_010_s00_5f294a43a9,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,0,52010,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The marker pen is clearly visible and contacts the whiteboard surface. After contact, a black line on the whiteboard is clearly visible.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed00_original_seed52010.mp4
c01_010_s00_987c7988c5,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,0,52010,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The marker pen is clearly visible, but it is separated from the whiteboard surface and does not touch, strike, mark, press, disturb, or change it. There is no black line on the whiteboard.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed00_target_only_seed52010.mp4
c01_010_s01_0785ca9ce3,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,1,52011,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The marker pen is clearly visible and contacts the whiteboard surface. After contact, a black line on the whiteboard is clearly visible.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed01_original_seed52011.mp4
c01_010_s01_4de8d5fdc3,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,1,52011,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The marker pen is clearly visible, but it is separated from the whiteboard surface and does not touch, strike, mark, press, disturb, or change it. There is no black line on the whiteboard.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed01_target_only_seed52011.mp4
c01_010_s01_534b907cd3,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,1,52011,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No marker pen is present and no visible cause appears in the frame. A black line on the whiteboard is clearly visible on the whiteboard surface. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed01_footprint_only_seed52011.mp4
c01_010_s01_78274c9c97,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,1,52011,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No marker pen is present. No visible cause is present. The whiteboard surface stays clean and unchanged. There is no black line on the whiteboard.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed01_remove_target_seed52011.mp4
c01_010_s02_70702284c7,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,2,52012,remove_target,no,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No marker pen is present. No visible cause is present. The whiteboard surface stays clean and unchanged. There is no black line on the whiteboard.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed02_remove_target_seed52012.mp4
c01_010_s02_ac4004c36b,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,2,52012,footprint_only,no,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. No marker pen is present and no visible cause appears in the frame. A black line on the whiteboard is clearly visible on the whiteboard surface. The scene otherwise stays the same.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed02_footprint_only_seed52012.mp4
c01_010_s02_b091e9a862,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,2,52012,target_only,yes,no,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The marker pen is clearly visible, but it is separated from the whiteboard surface and does not touch, strike, mark, press, disturb, or change it. There is no black line on the whiteboard.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed02_target_only_seed52012.mp4
c01_010_s02_b4b877d82b,v2_surface_trace_marker_pen_a_black_line_remains_on_the_whiteboa_bright_114,10,2,52012,original,yes,yes,"A realistic fixed-camera close-up video of the same simple scene. The background, camera framing, and surface stay consistent across the clip. The marker pen is clearly visible and contacts the whiteboard surface. After contact, a black line on the whiteboard is clearly visible.",experiments/method_probe/c02_discrete_factorial_gate_20260704_real_s10_f16_240x432/videos/010_v2-surface-trace-marker-pen-a-black-line-remains-on-the-whiteboa-bright_seed02_original_seed52012.mp4
